Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
61	29	Male	Right	A	11/09/2017	10:19:14	1	Prova	wellness	well	4	933	2
61	29	Male	Right	A	11/09/2017	10:19:14	2	Prova	homeless	home	4	645	2
61	29	Male	Right	A	11/09/2017	10:19:14	3	Prova	tricky	tricker	4	799	2
61	29	Male	Right	A	11/09/2017	10:19:14	4	Prova	character	char	4	919	1
61	29	Male	Right	A	11/09/2017	10:19:14	5	Prova	translater	pulter	4	610	1
61	29	Male	Right	A	11/09/2017	10:19:14	6	Prova2	escape	exat	4	909	1
61	29	Male	Right	A	11/09/2017	10:19:14	7	Prova2	investigator	invest	4	856	2
61	29	Male	Right	A	11/09/2017	10:19:14	8	Prova2	examiner	exam	4	747	2
61	29	Male	Right	A	11/09/2017	10:19:14	9	Prova2	topic	top	4	713	2
61	29	Male	Right	A	11/09/2017	10:19:14	1	Warmup	unpack	pack	5	781	2
61	29	Male	Right	A	11/09/2017	10:19:14	2	Warmup	tartare	tariff	5	735	2
61	29	Male	Right	A	11/09/2017	10:19:14	3	Warmup	cowrie	sturms	5	820	2
61	29	Male	Right	A	11/09/2017	10:19:14	4	Warmup	cortex	newbie	5	811	1
61	29	Male	Right	A	11/09/2017	10:19:14	5	Warmup	pullma	pulm	5	735	1
61	29	Male	Right	A	11/09/2017	10:19:14	1	TrialPrimaParte	freeze	free	1	659	2
61	29	Male	Right	A	11/09/2017	10:19:14	2	TrialPrimaParte	amateurish	inhibit	0	696	2
61	29	Male	Right	A	11/09/2017	10:19:14	3	TrialPrimaParte	linkage	flion	2	652	1
61	29	Male	Right	A	11/09/2017	10:19:14	4	TrialPrimaParte	equipment	agree	0	608	2
61	29	Male	Right	A	11/09/2017	10:19:14	5	TrialPrimaParte	crafty	craft	1	841	2
61	29	Male	Right	A	11/09/2017	10:19:14	6	TrialPrimaParte	reliable	blidar	2	718	1
61	29	Male	Right	A	11/09/2017	10:19:14	7	TrialPrimaParte	believer	append	0	1352	1
61	29	Male	Right	A	11/09/2017	10:19:14	8	TrialPrimaParte	stroke	cligh	2	721	2
61	29	Male	Right	A	11/09/2017	10:19:14	9	TrialPrimaParte	anaesthetic	invest	0	512	2
61	29	Male	Right	A	11/09/2017	10:19:14	10	TrialPrimaParte	defector	stamp	0	526	2
61	29	Male	Right	A	11/09/2017	10:19:14	11	TrialPrimaParte	absurdity	plain	0	634	2
61	29	Male	Right	A	11/09/2017	10:19:14	12	TrialPrimaParte	dragon	dron	2	1194	2
61	29	Male	Right	A	11/09/2017	10:19:14	13	TrialPrimaParte	daring	dalig	2	748	1
61	29	Male	Right	A	11/09/2017	10:19:14	14	TrialPrimaParte	airtight	aith	2	829	1
61	29	Male	Right	A	11/09/2017	10:19:14	15	TrialPrimaParte	biscuit	bist	2	909	1
61	29	Male	Right	A	11/09/2017	10:19:14	16	TrialPrimaParte	portal	balp	2	624	1
61	29	Male	Right	A	11/09/2017	10:19:14	17	TrialPrimaParte	helmet	helm	1	849	2
61	29	Male	Right	A	11/09/2017	10:19:14	18	TrialPrimaParte	whisker	whisk	1	944	1
61	29	Male	Right	A	11/09/2017	10:19:14	19	TrialPrimaParte	analogy	anopy	2	794	1
61	29	Male	Right	A	11/09/2017	10:19:14	20	TrialPrimaParte	passel	turp	2	671	1
61	29	Male	Right	A	11/09/2017	10:19:14	21	TrialPrimaParte	shovel	shove	1	720	1
61	29	Male	Right	A	11/09/2017	10:19:14	22	TrialPrimaParte	scanner	rast	2	737	2
61	29	Male	Right	A	11/09/2017	10:19:14	23	TrialPrimaParte	crummy	meye	2	575	1
61	29	Male	Right	A	11/09/2017	10:19:14	24	TrialPrimaParte	narrowly	scull	0	1152	2
61	29	Male	Right	A	11/09/2017	10:19:14	25	TrialPrimaParte	plonking	pluny	2	687	1
61	29	Male	Right	A	11/09/2017	10:19:14	26	TrialPrimaParte	filthy	filth	1	1023	2
61	29	Male	Right	A	11/09/2017	10:19:14	27	TrialPrimaParte	nincompoops	ninpoo	2	648	1
61	29	Male	Right	A	11/09/2017	10:19:14	28	TrialPrimaParte	fanatic	fanty	2	908	2
61	29	Male	Right	A	11/09/2017	10:19:14	29	TrialPrimaParte	itinerary	itiner	2	905	2
61	29	Male	Right	A	11/09/2017	10:19:14	30	TrialPrimaParte	wearily	diet	0	607	2
61	29	Male	Right	A	11/09/2017	10:19:14	31	TrialPrimaParte	griffin	spoff	2	552	1
61	29	Male	Right	A	11/09/2017	10:19:14	32	TrialPrimaParte	power	mord	2	753	1
