Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
10	23	Male	Right	B	09/11/2016	10:41:46	1	Prova	wellness	well	4	131253	2
10	23	Male	Right	B	09/11/2016	10:41:46	2	Prova	homeless	home	4	432	2
10	23	Male	Right	B	09/11/2016	10:41:46	3	Prova	tricky	tricker	4	594	2
10	23	Male	Right	B	09/11/2016	10:41:46	4	Prova	character	char	4	614	1
10	23	Male	Right	B	09/11/2016	10:41:46	5	Prova	translater	pulter	4	577	1
10	23	Male	Right	B	09/11/2016	10:41:46	6	Prova2	escape	exat	4	915	1
10	23	Male	Right	B	09/11/2016	10:41:46	7	Prova2	investigator	invest	4	600	1
10	23	Male	Right	B	09/11/2016	10:41:46	8	Prova2	examiner	exam	4	542	2
10	23	Male	Right	B	09/11/2016	10:41:46	9	Prova2	topic	top	4	573	2
10	23	Male	Right	B	09/11/2016	10:41:46	1	Warmup	unpack	pack	5	704	2
10	23	Male	Right	B	09/11/2016	10:41:46	2	Warmup	tartare	tariff	5	657	2
10	23	Male	Right	B	09/11/2016	10:41:46	3	Warmup	cowrie	sturms	5	598	1
10	23	Male	Right	B	09/11/2016	10:41:46	4	Warmup	cortex	newbie	5	667	2
10	23	Male	Right	B	09/11/2016	10:41:46	5	Warmup	pullma	pulm	5	622	1
10	23	Male	Right	B	09/11/2016	10:41:46	1	TrialPrimaParte	frosty	sign	0	502	2
10	23	Male	Right	B	09/11/2016	10:41:46	2	TrialPrimaParte	fibrosis	shuar	2	542	1
10	23	Male	Right	B	09/11/2016	10:41:46	3	TrialPrimaParte	teacher	teach	1	454	2
10	23	Male	Right	B	09/11/2016	10:41:46	4	TrialPrimaParte	abstain	abter	2	543	1
10	23	Male	Right	B	09/11/2016	10:41:46	5	TrialPrimaParte	facetious	facet	1	660	1
10	23	Male	Right	B	09/11/2016	10:41:46	6	TrialPrimaParte	criminal	huare	2	512	1
10	23	Male	Right	B	09/11/2016	10:41:46	7	TrialPrimaParte	haulier	halfe	2	953	1
10	23	Male	Right	B	09/11/2016	10:41:46	8	TrialPrimaParte	liquidate	liquid	1	596	2
10	23	Male	Right	B	09/11/2016	10:41:46	9	TrialPrimaParte	mosaic	mip	2	599	1
10	23	Male	Right	B	09/11/2016	10:41:46	10	TrialPrimaParte	dealer	poet	0	660	2
10	23	Male	Right	B	09/11/2016	10:41:46	11	TrialPrimaParte	jetty	kuty	2	538	1
10	23	Male	Right	B	09/11/2016	10:41:46	12	TrialPrimaParte	itchy	shun	0	541	1
10	23	Male	Right	B	09/11/2016	10:41:46	13	TrialPrimaParte	brisket	brisk	1	783	1
10	23	Male	Right	B	09/11/2016	10:41:46	14	TrialPrimaParte	vertical	verks	2	966	1
10	23	Male	Right	B	09/11/2016	10:41:46	15	TrialPrimaParte	snobbery	snotty	2	814	1
10	23	Male	Right	B	09/11/2016	10:41:46	16	TrialPrimaParte	fisher	fims	2	856	1
10	23	Male	Right	B	09/11/2016	10:41:46	17	TrialPrimaParte	critical	critic	1	562	2
10	23	Male	Right	B	09/11/2016	10:41:46	18	TrialPrimaParte	downs	risk	0	536	2
10	23	Male	Right	B	09/11/2016	10:41:46	19	TrialPrimaParte	religious	sisby	2	684	1
10	23	Male	Right	B	09/11/2016	10:41:46	20	TrialPrimaParte	pottage	posch	2	552	1
10	23	Male	Right	B	09/11/2016	10:41:46	21	TrialPrimaParte	crikey	brize	2	1031	2
10	23	Male	Right	B	09/11/2016	10:41:46	22	TrialPrimaParte	government	govern	1	887	1
10	23	Male	Right	B	09/11/2016	10:41:46	23	TrialPrimaParte	dreamer	dream	1	513	2
10	23	Male	Right	B	09/11/2016	10:41:46	24	TrialPrimaParte	courteous	court	1	610	2
