Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
15	25	Male	Left	A	16/11/2016	09:43:35	1	Prova	wellness	well	4	356	1
15	25	Male	Left	A	16/11/2016	09:43:35	2	Prova	homeless	home	4	518	1
15	25	Male	Left	A	16/11/2016	09:43:35	3	Prova	tricky	tricker	4	253	2
15	25	Male	Left	A	16/11/2016	09:43:35	4	Prova	character	char	4	247	1
15	25	Male	Left	A	16/11/2016	09:43:35	5	Prova	translater	pulter	4	255	2
15	25	Male	Left	A	16/11/2016	09:43:35	6	Prova2	escape	exat	4	397	1
15	25	Male	Left	A	16/11/2016	09:43:35	7	Prova2	investigator	invest	4	866	1
15	25	Male	Left	A	16/11/2016	09:43:35	8	Prova2	examiner	exam	4	343	2
15	25	Male	Left	A	16/11/2016	09:43:35	9	Prova2	topic	top	4	235	1
15	25	Male	Left	A	16/11/2016	09:43:35	1	Warmup	unpack	pack	5	435	2
15	25	Male	Left	A	16/11/2016	09:43:35	2	Warmup	tartare	tariff	5	1047	1
15	25	Male	Left	A	16/11/2016	09:43:35	3	Warmup	cowrie	sturms	5	1025	1
15	25	Male	Left	A	16/11/2016	09:43:35	4	Warmup	cortex	newbie	5	1728	2
15	25	Male	Left	A	16/11/2016	09:43:35	5	Warmup	pullma	pulm	5	1390	2
15	25	Male	Left	A	16/11/2016	09:43:35	1	TrialPrimaParte	snobbish	green	0	786	2
15	25	Male	Left	A	16/11/2016	09:43:35	2	TrialPrimaParte	planet	plan	1	643	2
15	25	Male	Left	A	16/11/2016	09:43:35	3	TrialPrimaParte	bubble	glef	2	879	1
15	25	Male	Left	A	16/11/2016	09:43:35	4	TrialPrimaParte	defector	stamp	0	671	2
15	25	Male	Left	A	16/11/2016	09:43:35	5	TrialPrimaParte	twinkle	twin	1	882	2
15	25	Male	Left	A	16/11/2016	09:43:35	6	TrialPrimaParte	voucher	baron	0	1378	1
15	25	Male	Left	A	16/11/2016	09:43:35	7	TrialPrimaParte	viewer	view	1	959	2
15	25	Male	Left	A	16/11/2016	09:43:35	8	TrialPrimaParte	plucky	pluck	1	1650	2
15	25	Male	Left	A	16/11/2016	09:43:35	9	TrialPrimaParte	masonry	dream	0	599	2
15	25	Male	Left	A	16/11/2016	09:43:35	10	TrialPrimaParte	signet	sign	1	1498	1
15	25	Male	Left	A	16/11/2016	09:43:35	11	TrialPrimaParte	ceramic	cerbs	2	1130	1
15	25	Male	Left	A	16/11/2016	09:43:35	12	TrialPrimaParte	damsel	dalp	2	781	1
15	25	Male	Left	A	16/11/2016	09:43:35	13	TrialPrimaParte	gravel	flixy	2	1554	2
15	25	Male	Left	A	16/11/2016	09:43:35	14	TrialPrimaParte	graphic	blamp	2	1813	1
15	25	Male	Left	A	16/11/2016	09:43:35	15	TrialPrimaParte	weird	weir	1	1452	1
15	25	Male	Left	A	16/11/2016	09:43:35	16	TrialPrimaParte	phoenix	blont	2	1031	1
15	25	Male	Left	A	16/11/2016	09:43:35	17	TrialPrimaParte	culprit	cuti	2	1257	1
15	25	Male	Left	A	16/11/2016	09:43:35	18	TrialPrimaParte	idealism	splint	0	1210	0
15	25	Male	Left	A	16/11/2016	09:43:35	19	TrialPrimaParte	vengeful	cherb	2	803	2
15	25	Male	Left	A	16/11/2016	09:43:35	20	TrialPrimaParte	maternal	malern	2	1585	1
15	25	Male	Left	A	16/11/2016	09:43:35	21	TrialPrimaParte	polite	tind	2	1224	1
15	25	Male	Left	A	16/11/2016	09:43:35	22	TrialPrimaParte	cousin	coul	2	1899	2
15	25	Male	Left	A	16/11/2016	09:43:35	23	TrialPrimaParte	advisory	advock	2	1304	1
15	25	Male	Left	A	16/11/2016	09:43:35	24	TrialPrimaParte	clanger	spant	2	1064	1
15	25	Male	Left	A	16/11/2016	09:43:35	25	TrialPrimaParte	broiler	plum	0	885	1
15	25	Male	Left	A	16/11/2016	09:43:35	26	TrialPrimaParte	supplant	plosy	2	1371	2
15	25	Male	Left	A	16/11/2016	09:43:35	27	TrialPrimaParte	rancour	brits	2	1017	1
