Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
31	22	Female	Right	A	29/11/2016	13:52:14	1	Prova	produce	prode	4	1610	2
31	22	Female	Right	A	29/11/2016	13:52:14	2	Prova	ricordo	rico	4	1105	1
31	22	Female	Right	A	29/11/2016	13:52:14	3	Prova	ribelle	ribes	4	936	1
31	22	Female	Right	A	29/11/2016	13:52:14	4	Prova	prostata	prosta	4	1370	1
31	22	Female	Right	A	29/11/2016	13:52:14	5	Prova	dedotto	potto	4	1061	1
31	22	Female	Right	A	29/11/2016	13:52:14	6	Prova2	prelato	lato	4	877	2
31	22	Female	Right	A	29/11/2016	13:52:14	7	Prova2	ripiano	piano	4	825	2
31	22	Female	Right	A	29/11/2016	13:52:14	8	Prova2	prefitto	fitto	4	785	2
31	22	Female	Right	A	29/11/2016	13:52:14	9	Prova2	distratto	abbo	4	868	1
31	22	Female	Right	A	29/11/2016	13:52:14	1	Warmup	rituale	pigiama	5	893	2
31	22	Female	Right	A	29/11/2016	13:52:14	2	Warmup	globale	glole	5	942	1
31	22	Female	Right	A	29/11/2016	13:52:14	3	Warmup	operaio	opera	5	773	2
31	22	Female	Right	A	29/11/2016	13:52:14	4	Warmup	privato	spugo	5	1133	1
31	22	Female	Right	A	29/11/2016	13:52:14	5	Warmup	pugnal	pugn	5	867	1
31	22	Female	Right	A	29/11/2016	13:52:14	1	TrialPrimaParte	papaia	pama	2	1212	1
31	22	Female	Right	A	29/11/2016	13:52:14	2	TrialPrimaParte	canguro	canu	2	1142	1
31	22	Female	Right	A	29/11/2016	13:52:14	3	TrialPrimaParte	realmente	reane	2	1196	1
31	22	Female	Right	A	29/11/2016	13:52:14	4	TrialPrimaParte	sedimento	ballo	0	756	2
31	22	Female	Right	A	29/11/2016	13:52:14	5	TrialPrimaParte	caviale	cavia	1	721	2
31	22	Female	Right	A	29/11/2016	13:52:14	6	TrialPrimaParte	cubicolo	cublio	2	1167	2
31	22	Female	Right	A	29/11/2016	13:52:14	7	TrialPrimaParte	ridosso	cambio	0	734	2
31	22	Female	Right	A	29/11/2016	13:52:14	8	TrialPrimaParte	carotaggio	delfino	0	737	2
31	22	Female	Right	A	29/11/2016	13:52:14	9	TrialPrimaParte	sostegno	trama	0	1041	2
31	22	Female	Right	A	29/11/2016	13:52:14	10	TrialPrimaParte	rapido	sapi	2	1133	1
31	22	Female	Right	A	29/11/2016	13:52:14	11	TrialPrimaParte	sproposito	fommicri	2	1192	1
31	22	Female	Right	A	29/11/2016	13:52:14	12	TrialPrimaParte	terrazzo	pasci	2	708	2
