Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
58	20	Male	Left	B	15/09/2017	09:20:35	1	Prova	produce	prode	4	1087	2
58	20	Male	Left	B	15/09/2017	09:20:35	2	Prova	ricordo	rico	4	889	1
58	20	Male	Left	B	15/09/2017	09:20:35	3	Prova	ribelle	ribes	4	1336	2
58	20	Male	Left	B	15/09/2017	09:20:35	4	Prova	prostata	prosta	4	1315	1
58	20	Male	Left	B	15/09/2017	09:20:35	5	Prova	dedotto	potto	4	924	1
58	20	Male	Left	B	15/09/2017	09:20:35	6	Prova2	prelato	lato	4	797	2
58	20	Male	Left	B	15/09/2017	09:20:35	7	Prova2	ripiano	piano	4	574	2
58	20	Male	Left	B	15/09/2017	09:20:35	8	Prova2	prefitto	fitto	4	1157	2
58	20	Male	Left	B	15/09/2017	09:20:35	9	Prova2	distratto	abbo	4	791	1
58	20	Male	Left	B	15/09/2017	09:20:35	1	Warmup	rituale	pigiama	5	948	2
58	20	Male	Left	B	15/09/2017	09:20:35	2	Warmup	globale	glole	5	846	1
58	20	Male	Left	B	15/09/2017	09:20:35	3	Warmup	operaio	opera	5	837	2
58	20	Male	Left	B	15/09/2017	09:20:35	4	Warmup	privato	spugo	5	938	1
58	20	Male	Left	B	15/09/2017	09:20:35	5	Warmup	pugnal	pugn	5	854	1
58	20	Male	Left	B	15/09/2017	09:20:35	1	TrialPrimaParte	clavicola	clava	1	833	2
58	20	Male	Left	B	15/09/2017	09:20:35	2	TrialPrimaParte	sgarro	gafo	2	660	1
58	20	Male	Left	B	15/09/2017	09:20:35	3	TrialPrimaParte	settore	lure	2	946	1
58	20	Male	Left	B	15/09/2017	09:20:35	4	TrialPrimaParte	armeria	zofe	2	625	1
58	20	Male	Left	B	15/09/2017	09:20:35	5	TrialPrimaParte	raggiro	raggio	1	655	2
58	20	Male	Left	B	15/09/2017	09:20:35	6	TrialPrimaParte	revisore	briga	0	812	2
58	20	Male	Left	B	15/09/2017	09:20:35	7	TrialPrimaParte	aliante	alnia	2	802	1
58	20	Male	Left	B	15/09/2017	09:20:35	8	TrialPrimaParte	europeo	stiva	0	685	2
58	20	Male	Left	B	15/09/2017	09:20:35	9	TrialPrimaParte	armadio	lirdo	2	889	1
58	20	Male	Left	B	15/09/2017	09:20:35	10	TrialPrimaParte	mattinata	manza	2	977	1
58	20	Male	Left	B	15/09/2017	09:20:35	11	TrialPrimaParte	marinaio	marma	2	1047	2
58	20	Male	Left	B	15/09/2017	09:20:35	12	TrialPrimaParte	cursore	curpe	2	931	1
58	20	Male	Left	B	15/09/2017	09:20:35	13	TrialPrimaParte	granchio	putre	2	1022	2
58	20	Male	Left	B	15/09/2017	09:20:35	14	TrialPrimaParte	radicchio	fiscuge	2	982	1
58	20	Male	Left	B	15/09/2017	09:20:35	15	TrialPrimaParte	piccionaia	tatoli	2	1054	1
58	20	Male	Left	B	15/09/2017	09:20:35	16	TrialPrimaParte	altezza	alteo	2	1213	1
58	20	Male	Left	B	15/09/2017	09:20:35	17	TrialPrimaParte	olfatto	olfote	2	1037	1
58	20	Male	Left	B	15/09/2017	09:20:35	18	TrialPrimaParte	doloso	doso	2	1032	1
58	20	Male	Left	B	15/09/2017	09:20:35	19	TrialPrimaParte	mandrillo	mandria	1	953	2
58	20	Male	Left	B	15/09/2017	09:20:35	20	TrialPrimaParte	restauro	resto	1	715	2
58	20	Male	Left	B	15/09/2017	09:20:35	21	TrialPrimaParte	esaltato	salfo	2	701	1
58	20	Male	Left	B	15/09/2017	09:20:35	22	TrialPrimaParte	originario	origine	1	924	2
58	20	Male	Left	B	15/09/2017	09:20:35	23	TrialPrimaParte	amoroso	pammo	2	816	1
58	20	Male	Left	B	15/09/2017	09:20:35	24	TrialPrimaParte	sproposito	fommicri	2	955	1
58	20	Male	Left	B	15/09/2017	09:20:35	25	TrialPrimaParte	firmamento	firma	1	581	2
58	20	Male	Left	B	15/09/2017	09:20:35	26	TrialPrimaParte	sutura	vei	2	813	1
58	20	Male	Left	B	15/09/2017	09:20:35	27	TrialPrimaParte	spola	mano	0	751	2
58	20	Male	Left	B	15/09/2017	09:20:35	28	TrialPrimaParte	gestazione	gesta	1	649	2
58	20	Male	Left	B	15/09/2017	09:20:35	29	TrialPrimaParte	dipinto	meta	0	733	2
58	20	Male	Left	B	15/09/2017	09:20:35	30	TrialPrimaParte	sadico	noia	0	670	2
58	20	Male	Left	B	15/09/2017	09:20:35	31	TrialPrimaParte	veneziana	gibupre	2	848	1
58	20	Male	Left	B	15/09/2017	09:20:35	32	TrialPrimaParte	sipario	sipo	2	695	1
58	20	Male	Left	B	15/09/2017	09:20:35	33	TrialPrimaParte	sbaglio	sbagro	2	932	1
58	20	Male	Left	B	15/09/2017	09:20:35	34	TrialPrimaParte	staffa	scia	0	779	2
58	20	Male	Left	B	15/09/2017	09:20:35	35	TrialPrimaParte	bagaglio	baggo	2	766	1
58	20	Male	Left	B	15/09/2017	09:20:35	36	TrialPrimaParte	formale	sale	0	734	2
58	20	Male	Left	B	15/09/2017	09:20:35	37	TrialPrimaParte	fogliame	asma	0	766	2
58	20	Male	Left	B	15/09/2017	09:20:35	38	TrialPrimaParte	normale	costo	0	596	2
58	20	Male	Left	B	15/09/2017	09:20:35	39	TrialPrimaParte	finale	fela	2	812	1
58	20	Male	Left	B	15/09/2017	09:20:35	40	TrialPrimaParte	ideale	fama	0	933	2
58	20	Male	Left	B	15/09/2017	09:20:35	41	TrialPrimaParte	dolomiti	sasta	2	1045	1
58	20	Male	Left	B	15/09/2017	09:20:35	42	TrialPrimaParte	frenata	forno	0	949	2
58	20	Male	Left	B	15/09/2017	09:20:35	43	TrialPrimaParte	neurale	nele	2	616	1
58	20	Male	Left	B	15/09/2017	09:20:35	44	TrialPrimaParte	ballatoio	ballo	1	798	2
58	20	Male	Left	B	15/09/2017	09:20:35	45	TrialPrimaParte	fallace	caba	2	690	1
58	20	Male	Left	B	15/09/2017	09:20:35	46	TrialPrimaParte	cerniera	cernia	1	984	2
58	20	Male	Left	B	15/09/2017	09:20:35	47	TrialPrimaParte	ottone	teno	2	815	1
58	20	Male	Left	B	15/09/2017	09:20:35	48	TrialPrimaParte	amaranto	aranto	2	1226	1
58	20	Male	Left	B	15/09/2017	09:20:35	49	TrialPrimaParte	plenario	matto	0	669	2
58	20	Male	Left	B	15/09/2017	09:20:35	50	TrialPrimaParte	piatto	guio	2	889	1
58	20	Male	Left	B	15/09/2017	09:20:35	51	TrialPrimaParte	passerella	passero	1	737	2
58	20	Male	Left	B	15/09/2017	09:20:35	52	TrialPrimaParte	paiolo	pafo	2	615	1
58	20	Male	Left	B	15/09/2017	09:20:35	53	TrialPrimaParte	stellata	pieta'	0	943	2
58	20	Male	Left	B	15/09/2017	09:20:35	54	TrialPrimaParte	pacifico	pafoci	2	774	1
58	20	Male	Left	B	15/09/2017	09:20:35	55	TrialPrimaParte	clausura	inome	2	754	1
58	20	Male	Left	B	15/09/2017	09:20:35	56	TrialPrimaParte	occhiata	occhio	1	857	2
58	20	Male	Left	B	15/09/2017	09:20:35	57	TrialPrimaParte	calcolo	fosso	0	936	2
58	20	Male	Left	B	15/09/2017	09:20:35	58	TrialPrimaParte	setto	seto	2	847	1
58	20	Male	Left	B	15/09/2017	09:20:35	59	TrialPrimaParte	finalista	finava	2	865	1
58	20	Male	Left	B	15/09/2017	09:20:35	60	TrialPrimaParte	cruento	oblio	0	830	2
58	20	Male	Left	B	15/09/2017	09:20:35	61	TrialPrimaParte	rapido	sapi	2	708	1
58	20	Male	Left	B	15/09/2017	09:20:35	62	TrialPrimaParte	cartella	cartra	2	1935	1
58	20	Male	Left	B	15/09/2017	09:20:35	63	TrialPrimaParte	acquario	oste	0	807	2
58	20	Male	Left	B	15/09/2017	09:20:35	64	TrialPrimaParte	tisana	mimo	0	1379	2
58	20	Male	Left	B	15/09/2017	09:20:35	65	TrialPrimaParte	congrega	congruo	1	917	2
58	20	Male	Left	B	15/09/2017	09:20:35	66	TrialPrimaParte	areola	erba	0	848	2
58	20	Male	Left	B	15/09/2017	09:20:35	67	TrialPrimaParte	lampante	rete	0	987	2
58	20	Male	Left	B	15/09/2017	09:20:35	68	TrialPrimaParte	paniere	pana	2	915	1
58	20	Male	Left	B	15/09/2017	09:20:35	69	TrialPrimaParte	malato	mato	2	783	1
58	20	Male	Left	B	15/09/2017	09:20:35	70	TrialPrimaParte	cantiere	cantio	2	1087	1
58	20	Male	Left	B	15/09/2017	09:20:35	71	TrialPrimaParte	schifoso	schifo	1	861	2
58	20	Male	Left	B	15/09/2017	09:20:35	72	TrialPrimaParte	testamento	testa	1	878	2
58	20	Male	Left	B	15/09/2017	09:20:35	73	TrialPrimaParte	papaia	pama	2	625	1
58	20	Male	Left	B	15/09/2017	09:20:35	74	TrialPrimaParte	longevo	logne	2	787	1
58	20	Male	Left	B	15/09/2017	09:20:35	75	TrialPrimaParte	costanza	costa	1	633	2
58	20	Male	Left	B	15/09/2017	09:20:35	76	TrialSecondaParte	congresso	cosso	2	773	1
58	20	Male	Left	B	15/09/2017	09:20:35	77	TrialSecondaParte	lituano	trefi	2	655	1
58	20	Male	Left	B	15/09/2017	09:20:35	78	TrialSecondaParte	diamante	legifo	2	777	1
58	20	Male	Left	B	15/09/2017	09:20:35	79	TrialSecondaParte	tavolata	tavolo	1	901	2
58	20	Male	Left	B	15/09/2017	09:20:35	80	TrialSecondaParte	violenza	viola	1	802	2
58	20	Male	Left	B	15/09/2017	09:20:35	81	TrialSecondaParte	salamandra	salame	1	889	2
