Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
60	34	Male	Right	B	18/09/2017	15:58:51	1	Prova	produce	prode	4	1079	1
60	34	Male	Right	B	18/09/2017	15:58:51	2	Prova	ricordo	rico	4	1093	1
60	34	Male	Right	B	18/09/2017	15:58:51	3	Prova	ribelle	ribes	4	904	1
60	34	Male	Right	B	18/09/2017	15:58:51	4	Prova	prostata	prosta	4	1108	1
60	34	Male	Right	B	18/09/2017	15:58:51	5	Prova	dedotto	potto	4	774	1
60	34	Male	Right	B	18/09/2017	15:58:51	6	Prova2	prelato	lato	4	920	2
60	34	Male	Right	B	18/09/2017	15:58:51	7	Prova2	ripiano	piano	4	478	2
60	34	Male	Right	B	18/09/2017	15:58:51	8	Prova2	prefitto	fitto	4	829	2
60	34	Male	Right	B	18/09/2017	15:58:51	9	Prova2	distratto	abbo	4	888	1
60	34	Male	Right	B	18/09/2017	15:58:51	1	Warmup	rituale	pigiama	5	989	1
60	34	Male	Right	B	18/09/2017	15:58:51	2	Warmup	globale	glole	5	717	1
60	34	Male	Right	B	18/09/2017	15:58:51	3	Warmup	operaio	opera	5	724	2
60	34	Male	Right	B	18/09/2017	15:58:51	4	Warmup	privato	spugo	5	832	1
60	34	Male	Right	B	18/09/2017	15:58:51	5	Warmup	pugnal	pugn	5	1103	1
60	34	Male	Right	B	18/09/2017	15:58:51	1	TrialPrimaParte	ordigno	ordine	1	824	2
60	34	Male	Right	B	18/09/2017	15:58:51	2	TrialPrimaParte	patria	avo	0	949	2
60	34	Male	Right	B	18/09/2017	15:58:51	3	TrialPrimaParte	italiano	itago	2	622	1
60	34	Male	Right	B	18/09/2017	15:58:51	4	TrialPrimaParte	botola	mito	0	782	2
60	34	Male	Right	B	18/09/2017	15:58:51	5	TrialPrimaParte	amaranto	aranto	2	1046	1
60	34	Male	Right	B	18/09/2017	15:58:51	6	TrialPrimaParte	museruola	museo	1	636	2
60	34	Male	Right	B	18/09/2017	15:58:51	7	TrialPrimaParte	gesuita	gesue	2	1217	1
60	34	Male	Right	B	18/09/2017	15:58:51	8	TrialPrimaParte	rimessa	frago	2	902	1
60	34	Male	Right	B	18/09/2017	15:58:51	9	TrialPrimaParte	dolomiti	sasta	2	1378	1
60	34	Male	Right	B	18/09/2017	15:58:51	10	TrialPrimaParte	bandiera	banda	1	648	2
60	34	Male	Right	B	18/09/2017	15:58:51	11	TrialPrimaParte	spola	mano	0	562	2
60	34	Male	Right	B	18/09/2017	15:58:51	12	TrialPrimaParte	pensionato	pensione	1	594	2
60	34	Male	Right	B	18/09/2017	15:58:51	13	TrialPrimaParte	canguro	canu	2	549	1
60	34	Male	Right	B	18/09/2017	15:58:51	14	TrialPrimaParte	monaco	monna	2	772	1
60	34	Male	Right	B	18/09/2017	15:58:51	15	TrialPrimaParte	urbana	doga	0	895	2
60	34	Male	Right	B	18/09/2017	15:58:51	16	TrialPrimaParte	ferrata	lare	2	772	1
60	34	Male	Right	B	18/09/2017	15:58:51	17	TrialPrimaParte	delfinario	delfino	1	617	2
60	34	Male	Right	B	18/09/2017	15:58:51	18	TrialPrimaParte	puerile	legno	0	536	2
60	34	Male	Right	B	18/09/2017	15:58:51	19	TrialPrimaParte	radicchio	fiscuge	2	563	1
60	34	Male	Right	B	18/09/2017	15:58:51	20	TrialPrimaParte	bendaggio	benda	1	740	2
60	34	Male	Right	B	18/09/2017	15:58:51	21	TrialPrimaParte	setto	seto	2	801	2
60	34	Male	Right	B	18/09/2017	15:58:51	22	TrialPrimaParte	randagio	ranfio	2	612	1
60	34	Male	Right	B	18/09/2017	15:58:51	23	TrialPrimaParte	violino	retta	0	604	2
60	34	Male	Right	B	18/09/2017	15:58:51	24	TrialPrimaParte	coniglio	lasto	2	730	1
60	34	Male	Right	B	18/09/2017	15:58:51	25	TrialPrimaParte	areola	erba	0	604	2
60	34	Male	Right	B	18/09/2017	15:58:51	26	TrialPrimaParte	dinosauro	luce	0	558	2
60	34	Male	Right	B	18/09/2017	15:58:51	27	TrialPrimaParte	sadico	noia	0	558	2
60	34	Male	Right	B	18/09/2017	15:58:51	28	TrialPrimaParte	radioso	grano	0	542	2
60	34	Male	Right	B	18/09/2017	15:58:51	29	TrialPrimaParte	tastiera	tasto	1	474	2
60	34	Male	Right	B	18/09/2017	15:58:51	30	TrialPrimaParte	sostanza	sosta	1	519	2
60	34	Male	Right	B	18/09/2017	15:58:51	31	TrialPrimaParte	nudista	pollo	0	496	2
60	34	Male	Right	B	18/09/2017	15:58:51	32	TrialPrimaParte	attrezzo	attio	2	954	1
60	34	Male	Right	B	18/09/2017	15:58:51	33	TrialPrimaParte	abitudine	abito	1	880	2
60	34	Male	Right	B	18/09/2017	15:58:51	34	TrialPrimaParte	amoroso	pammo	2	1317	1
60	34	Male	Right	B	18/09/2017	15:58:51	35	TrialPrimaParte	firmamento	firma	1	584	2
60	34	Male	Right	B	18/09/2017	15:58:51	36	TrialPrimaParte	tisana	mimo	0	1013	1
60	34	Male	Right	B	18/09/2017	15:58:51	37	TrialPrimaParte	trincea	ince	2	1094	1
60	34	Male	Right	B	18/09/2017	15:58:51	38	TrialPrimaParte	compasso	compo	2	1051	1
60	34	Male	Right	B	18/09/2017	15:58:51	39	TrialPrimaParte	gestazione	gesta	1	567	2
60	34	Male	Right	B	18/09/2017	15:58:51	40	TrialPrimaParte	terrazzo	pasci	2	883	1
60	34	Male	Right	B	18/09/2017	15:58:51	41	TrialPrimaParte	lattice	tribu'	0	753	2
60	34	Male	Right	B	18/09/2017	15:58:51	42	TrialPrimaParte	badare	gade	2	687	1
60	34	Male	Right	B	18/09/2017	15:58:51	43	TrialPrimaParte	idrico	dito	0	687	2
60	34	Male	Right	B	18/09/2017	15:58:51	44	TrialPrimaParte	servile	servo	1	668	2
60	34	Male	Right	B	18/09/2017	15:58:51	45	TrialPrimaParte	ghiacciolo	ghiaccio	1	1301	1
60	34	Male	Right	B	18/09/2017	15:58:51	46	TrialPrimaParte	longevo	logne	2	1280	1
60	34	Male	Right	B	18/09/2017	15:58:51	47	TrialPrimaParte	pallore	fisma	2	627	1
60	34	Male	Right	B	18/09/2017	15:58:51	48	TrialPrimaParte	riffa	male	0	620	2
60	34	Male	Right	B	18/09/2017	15:58:51	49	TrialPrimaParte	veneziana	gibupre	2	619	1
60	34	Male	Right	B	18/09/2017	15:58:51	50	TrialPrimaParte	coscienza	coscia	1	957	2
60	34	Male	Right	B	18/09/2017	15:58:51	51	TrialPrimaParte	lenzuola	lenza	1	834	2
60	34	Male	Right	B	18/09/2017	15:58:51	52	TrialPrimaParte	serpente	sepre	2	672	2
60	34	Male	Right	B	18/09/2017	15:58:51	53	TrialPrimaParte	senile	cono	0	679	2
60	34	Male	Right	B	18/09/2017	15:58:51	54	TrialPrimaParte	obbrobrio	obbro	2	802	1
60	34	Male	Right	B	18/09/2017	15:58:51	55	TrialPrimaParte	papaia	pama	2	1007	1
60	34	Male	Right	B	18/09/2017	15:58:51	56	TrialPrimaParte	diaria	clui	2	586	1
60	34	Male	Right	B	18/09/2017	15:58:51	57	TrialPrimaParte	copioso	copoi	2	770	1
60	34	Male	Right	B	18/09/2017	15:58:51	58	TrialPrimaParte	orologio	spia	0	617	2
60	34	Male	Right	B	18/09/2017	15:58:51	59	TrialPrimaParte	sciagurato	busgalti	2	814	1
60	34	Male	Right	B	18/09/2017	15:58:51	60	TrialPrimaParte	insetto	siste	2	705	1
60	34	Male	Right	B	18/09/2017	15:58:51	61	TrialPrimaParte	cortile	girto	2	694	1
