Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
73	18	Male	Right	A	08/09/2017	17:56:13	1	Prova	produce	prode	4	1759	2
73	18	Male	Right	A	08/09/2017	17:56:13	2	Prova	ricordo	rico	4	1346	1
73	18	Male	Right	A	08/09/2017	17:56:13	3	Prova	ribelle	ribes	4	888	2
73	18	Male	Right	A	08/09/2017	17:56:13	4	Prova	prostata	prosta	4	1092	1
73	18	Male	Right	A	08/09/2017	17:56:13	5	Prova	dedotto	potto	4	1045	1
73	18	Male	Right	A	08/09/2017	17:56:13	6	Prova2	prelato	lato	4	1061	2
73	18	Male	Right	A	08/09/2017	17:56:13	7	Prova2	ripiano	piano	4	662	2
73	18	Male	Right	A	08/09/2017	17:56:13	8	Prova2	prefitto	fitto	4	761	1
73	18	Male	Right	A	08/09/2017	17:56:13	9	Prova2	distratto	abbo	4	1047	1
73	18	Male	Right	A	08/09/2017	17:56:13	1	Warmup	rituale	pigiama	5	915	2
73	18	Male	Right	A	08/09/2017	17:56:13	2	Warmup	globale	glole	5	876	1
73	18	Male	Right	A	08/09/2017	17:56:13	3	Warmup	operaio	opera	5	671	2
73	18	Male	Right	A	08/09/2017	17:56:13	4	Warmup	privato	spugo	5	856	1
73	18	Male	Right	A	08/09/2017	17:56:13	5	Warmup	pugnal	pugn	5	839	1
73	18	Male	Right	A	08/09/2017	17:56:13	1	TrialPrimaParte	malaugurio	salame	0	547	2
73	18	Male	Right	A	08/09/2017	17:56:13	2	TrialPrimaParte	artista	arte	1	650	2
73	18	Male	Right	A	08/09/2017	17:56:13	3	TrialPrimaParte	pignolo	pigna	1	579	2
73	18	Male	Right	A	08/09/2017	17:56:13	4	TrialPrimaParte	liberale	stile	0	588	2
73	18	Male	Right	A	08/09/2017	17:56:13	5	TrialPrimaParte	olfatto	olfote	2	577	1
73	18	Male	Right	A	08/09/2017	17:56:13	6	TrialPrimaParte	pediatrico	nurteli	2	782	1
73	18	Male	Right	A	08/09/2017	17:56:13	7	TrialPrimaParte	tribuna	tribu'	1	562	2
73	18	Male	Right	A	08/09/2017	17:56:13	8	TrialPrimaParte	plateale	tavolo	0	557	2
73	18	Male	Right	A	08/09/2017	17:56:13	9	TrialPrimaParte	cartella	cartra	2	938	1
73	18	Male	Right	A	08/09/2017	17:56:13	10	TrialPrimaParte	guanto	guano	1	685	1
73	18	Male	Right	A	08/09/2017	17:56:13	11	TrialPrimaParte	alligatore	allui	2	892	1
73	18	Male	Right	A	08/09/2017	17:56:13	12	TrialPrimaParte	campagnolo	ghiaccio	0	577	2
73	18	Male	Right	A	08/09/2017	17:56:13	13	TrialPrimaParte	pallido	palla	1	597	2
73	18	Male	Right	A	08/09/2017	17:56:13	14	TrialPrimaParte	coniglio	lasto	2	667	1
73	18	Male	Right	A	08/09/2017	17:56:13	15	TrialPrimaParte	signorile	astro	0	744	2
73	18	Male	Right	A	08/09/2017	17:56:13	16	TrialPrimaParte	schiave	mitte	2	657	1
73	18	Male	Right	A	08/09/2017	17:56:13	17	TrialPrimaParte	settore	lure	2	660	1
