Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
32	23	Female	Right	B	30/11/2016	15:29:32	1	Prova	produce	prode	4	1063	2
32	23	Female	Right	B	30/11/2016	15:29:32	2	Prova	ricordo	rico	4	804	1
32	23	Female	Right	B	30/11/2016	15:29:32	3	Prova	ribelle	ribes	4	788	1
32	23	Female	Right	B	30/11/2016	15:29:32	4	Prova	prostata	prosta	4	961	1
32	23	Female	Right	B	30/11/2016	15:29:32	5	Prova	dedotto	potto	4	831	1
32	23	Female	Right	B	30/11/2016	15:29:32	6	Prova2	prelato	lato	4	677	2
32	23	Female	Right	B	30/11/2016	15:29:32	7	Prova2	ripiano	piano	4	572	2
32	23	Female	Right	B	30/11/2016	15:29:32	8	Prova2	prefitto	fitto	4	742	2
32	23	Female	Right	B	30/11/2016	15:29:32	9	Prova2	distratto	abbo	4	763	1
32	23	Female	Right	B	30/11/2016	15:29:32	1	Warmup	rituale	pigiama	5	965	2
32	23	Female	Right	B	30/11/2016	15:29:32	2	Warmup	globale	glole	5	835	1
32	23	Female	Right	B	30/11/2016	15:29:32	3	Warmup	operaio	opera	5	630	2
32	23	Female	Right	B	30/11/2016	15:29:32	4	Warmup	privato	spugo	5	1040	1
32	23	Female	Right	B	30/11/2016	15:29:32	5	Warmup	pugnal	pugn	5	909	1
32	23	Female	Right	B	30/11/2016	15:29:32	1	TrialPrimaParte	evenienza	mepitro	2	1164	1
32	23	Female	Right	B	30/11/2016	15:29:32	2	TrialPrimaParte	sostanza	sosta	1	672	2
32	23	Female	Right	B	30/11/2016	15:29:32	3	TrialPrimaParte	sobria	bocca	0	739	2
32	23	Female	Right	B	30/11/2016	15:29:32	4	TrialPrimaParte	cartella	cartra	2	826	1
32	23	Female	Right	B	30/11/2016	15:29:32	5	TrialPrimaParte	dorsale	dorse	2	1126	1
32	23	Female	Right	B	30/11/2016	15:29:32	6	TrialPrimaParte	embolo	vino	0	565	2
32	23	Female	Right	B	30/11/2016	15:29:32	7	TrialPrimaParte	neurale	nele	2	706	1
32	23	Female	Right	B	30/11/2016	15:29:32	8	TrialPrimaParte	calcolo	fosso	0	582	2
32	23	Female	Right	B	30/11/2016	15:29:32	9	TrialPrimaParte	acquario	oste	0	664	2
32	23	Female	Right	B	30/11/2016	15:29:32	10	TrialPrimaParte	ottone	teno	2	1033	1
32	23	Female	Right	B	30/11/2016	15:29:32	11	TrialPrimaParte	marinaio	marma	2	739	1
32	23	Female	Right	B	30/11/2016	15:29:32	12	TrialPrimaParte	pallore	fisma	2	835	1
32	23	Female	Right	B	30/11/2016	15:29:32	13	TrialPrimaParte	fondale	vetro	0	609	2
32	23	Female	Right	B	30/11/2016	15:29:32	14	TrialPrimaParte	stalla	guano	0	691	2
32	23	Female	Right	B	30/11/2016	15:29:32	15	TrialPrimaParte	raggiro	raggio	1	1055	2
32	23	Female	Right	B	30/11/2016	15:29:32	16	TrialPrimaParte	longevo	logne	2	1132	1
32	23	Female	Right	B	30/11/2016	15:29:32	17	TrialPrimaParte	incognito	sollo	2	790	1
32	23	Female	Right	B	30/11/2016	15:29:32	18	TrialPrimaParte	amoroso	pammo	2	850	1
32	23	Female	Right	B	30/11/2016	15:29:32	19	TrialPrimaParte	mammalucco	mammupo	2	1192	1
32	23	Female	Right	B	30/11/2016	15:29:32	20	TrialPrimaParte	cordoglio	corda	1	621	2
32	23	Female	Right	B	30/11/2016	15:29:32	21	TrialPrimaParte	bancario	banca	1	575	2
32	23	Female	Right	B	30/11/2016	15:29:32	22	TrialPrimaParte	compasso	compo	2	730	1
32	23	Female	Right	B	30/11/2016	15:29:32	23	TrialPrimaParte	farmaco	fioga	2	828	1
32	23	Female	Right	B	30/11/2016	15:29:32	24	TrialPrimaParte	violino	retta	0	745	2
32	23	Female	Right	B	30/11/2016	15:29:32	25	TrialPrimaParte	sbaglio	sbagro	2	938	1
32	23	Female	Right	B	30/11/2016	15:29:32	26	TrialPrimaParte	ghiacciolo	ghiaccio	1	871	2
32	23	Female	Right	B	30/11/2016	15:29:32	27	TrialPrimaParte	sadico	noia	0	503	2
32	23	Female	Right	B	30/11/2016	15:29:32	28	TrialPrimaParte	albino	alni	2	663	1
32	23	Female	Right	B	30/11/2016	15:29:32	29	TrialPrimaParte	cerniera	cernia	1	973	2
32	23	Female	Right	B	30/11/2016	15:29:32	30	TrialPrimaParte	fornace	forvai	2	858	1
32	23	Female	Right	B	30/11/2016	15:29:32	31	TrialPrimaParte	bacillo	mafu	2	681	1
32	23	Female	Right	B	30/11/2016	15:29:32	32	TrialPrimaParte	normale	costo	0	518	2
32	23	Female	Right	B	30/11/2016	15:29:32	33	TrialPrimaParte	batteria	masta	2	862	1
32	23	Female	Right	B	30/11/2016	15:29:32	34	TrialPrimaParte	cannoniere	tracelgi	2	1040	1
32	23	Female	Right	B	30/11/2016	15:29:32	35	TrialPrimaParte	radioso	grano	0	599	2
32	23	Female	Right	B	30/11/2016	15:29:32	36	TrialPrimaParte	mercurio	merce	1	526	2
32	23	Female	Right	B	30/11/2016	15:29:32	37	TrialPrimaParte	soffitto	soffio	1	563	2
32	23	Female	Right	B	30/11/2016	15:29:32	38	TrialPrimaParte	imprudenza	imuza	2	686	1
32	23	Female	Right	B	30/11/2016	15:29:32	39	TrialPrimaParte	stradale	strada	1	583	2
32	23	Female	Right	B	30/11/2016	15:29:32	40	TrialPrimaParte	obbrobrio	obbro	2	705	1
32	23	Female	Right	B	30/11/2016	15:29:32	41	TrialPrimaParte	quotato	stefo	2	744	1
32	23	Female	Right	B	30/11/2016	15:29:32	42	TrialPrimaParte	farinoso	farina	1	653	2
32	23	Female	Right	B	30/11/2016	15:29:32	43	TrialPrimaParte	paiolo	pafo	2	653	1
32	23	Female	Right	B	30/11/2016	15:29:32	44	TrialPrimaParte	fiorente	carro	0	574	2
32	23	Female	Right	B	30/11/2016	15:29:32	45	TrialPrimaParte	beveraggio	beggio	2	743	1
32	23	Female	Right	B	30/11/2016	15:29:32	46	TrialPrimaParte	papaia	pama	2	812	1
32	23	Female	Right	B	30/11/2016	15:29:32	47	TrialPrimaParte	pastore	ispro	2	868	2
