Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
25	27	Female	Right	B	15/11/2016	16:16:14	1	Prova	wellness	well	4	132135	2
25	27	Female	Right	B	15/11/2016	16:16:14	2	Prova	homeless	home	4	499	2
25	27	Female	Right	B	15/11/2016	16:16:14	3	Prova	tricky	tricker	4	660	2
25	27	Female	Right	B	15/11/2016	16:16:14	4	Prova	character	char	4	690	1
25	27	Female	Right	B	15/11/2016	16:16:14	5	Prova	translater	pulter	4	673	1
25	27	Female	Right	B	15/11/2016	16:16:14	6	Prova2	escape	exat	4	803	2
25	27	Female	Right	B	15/11/2016	16:16:14	7	Prova2	investigator	invest	4	604	2
25	27	Female	Right	B	15/11/2016	16:16:14	8	Prova2	examiner	exam	4	461	2
25	27	Female	Right	B	15/11/2016	16:16:14	9	Prova2	topic	top	4	503	2
25	27	Female	Right	B	15/11/2016	16:16:14	1	Warmup	unpack	pack	5	668	2
25	27	Female	Right	B	15/11/2016	16:16:14	2	Warmup	tartare	tariff	5	528	2
25	27	Female	Right	B	15/11/2016	16:16:14	3	Warmup	cowrie	sturms	5	751	1
25	27	Female	Right	B	15/11/2016	16:16:14	4	Warmup	cortex	newbie	5	754	1
25	27	Female	Right	B	15/11/2016	16:16:14	5	Warmup	pullma	pulm	5	795	1
25	27	Female	Right	B	15/11/2016	16:16:14	1	TrialPrimaParte	decision	posig	2	586	1
25	27	Female	Right	B	15/11/2016	16:16:14	2	TrialPrimaParte	crooked	crook	1	654	2
25	27	Female	Right	B	15/11/2016	16:16:14	3	TrialPrimaParte	genetic	genth	2	544	1
25	27	Female	Right	B	15/11/2016	16:16:14	4	TrialPrimaParte	dragon	dron	2	609	1
25	27	Female	Right	B	15/11/2016	16:16:14	5	TrialPrimaParte	highlight	gylpo	2	828	1
25	27	Female	Right	B	15/11/2016	16:16:14	6	TrialPrimaParte	damsel	dalp	2	560	1
25	27	Female	Right	B	15/11/2016	16:16:14	7	TrialPrimaParte	crummy	meye	2	567	1
25	27	Female	Right	B	15/11/2016	16:16:14	8	TrialPrimaParte	defector	stamp	0	457	2
25	27	Female	Right	B	15/11/2016	16:16:14	9	TrialPrimaParte	widowed	widow	1	688	1
25	27	Female	Right	B	15/11/2016	16:16:14	10	TrialPrimaParte	trainee	train	1	588	2
25	27	Female	Right	B	15/11/2016	16:16:14	11	TrialPrimaParte	trumpet	trump	1	641	2
25	27	Female	Right	B	15/11/2016	16:16:14	12	TrialPrimaParte	united	unit	1	535	2
25	27	Female	Right	B	15/11/2016	16:16:14	13	TrialPrimaParte	legacy	lecy	2	609	1
25	27	Female	Right	B	15/11/2016	16:16:14	14	TrialPrimaParte	service	count	0	628	2
25	27	Female	Right	B	15/11/2016	16:16:14	15	TrialPrimaParte	boarder	board	1	516	2
25	27	Female	Right	B	15/11/2016	16:16:14	16	TrialPrimaParte	fabulous	smaply	2	613	1
25	27	Female	Right	B	15/11/2016	16:16:14	17	TrialPrimaParte	steadily	ration	0	678	2
25	27	Female	Right	B	15/11/2016	16:16:14	18	TrialPrimaParte	chilly	chill	1	956	2
25	27	Female	Right	B	15/11/2016	16:16:14	19	TrialPrimaParte	murderous	invent	0	868	2
25	27	Female	Right	B	15/11/2016	16:16:14	20	TrialPrimaParte	original	orive	2	725	1
25	27	Female	Right	B	15/11/2016	16:16:14	21	TrialPrimaParte	plunder	acre	0	684	1
25	27	Female	Right	B	15/11/2016	16:16:14	22	TrialPrimaParte	dreadful	phone	0	518	2
25	27	Female	Right	B	15/11/2016	16:16:14	23	TrialPrimaParte	unspoilt	nalky	2	905	2
25	27	Female	Right	B	15/11/2016	16:16:14	24	TrialPrimaParte	scrape	scrap	1	1021	2
25	27	Female	Right	B	15/11/2016	16:16:14	25	TrialPrimaParte	broiler	plum	0	532	2
25	27	Female	Right	B	15/11/2016	16:16:14	26	TrialPrimaParte	gastric	waser	2	612	1
25	27	Female	Right	B	15/11/2016	16:16:14	27	TrialPrimaParte	blush	blif	2	1270	1
25	27	Female	Right	B	15/11/2016	16:16:14	28	TrialPrimaParte	summit	sutty	2	582	1
25	27	Female	Right	B	15/11/2016	16:16:14	29	TrialPrimaParte	hydration	povic	2	943	1
25	27	Female	Right	B	15/11/2016	16:16:14	30	TrialPrimaParte	starter	disc	0	467	2
25	27	Female	Right	B	15/11/2016	16:16:14	31	TrialPrimaParte	message	rosty	2	675	2
25	27	Female	Right	B	15/11/2016	16:16:14	32	TrialPrimaParte	wearily	diet	0	839	1
25	27	Female	Right	B	15/11/2016	16:16:14	33	TrialPrimaParte	galaxy	gala	1	627	2
25	27	Female	Right	B	15/11/2016	16:16:14	34	TrialPrimaParte	timidly	arse	0	807	1
25	27	Female	Right	B	15/11/2016	16:16:14	35	TrialPrimaParte	citation	fuse	0	465	2
25	27	Female	Right	B	15/11/2016	16:16:14	36	TrialPrimaParte	routeing	tomed	2	626	1
25	27	Female	Right	B	15/11/2016	16:16:14	37	TrialPrimaParte	toaster	toast	1	469	2
25	27	Female	Right	B	15/11/2016	16:16:14	38	TrialPrimaParte	skylight	skigh	2	567	1
25	27	Female	Right	B	15/11/2016	16:16:14	39	TrialPrimaParte	obviously	secret	0	466	2
25	27	Female	Right	B	15/11/2016	16:16:14	40	TrialPrimaParte	manual	mals	2	588	1
25	27	Female	Right	B	15/11/2016	16:16:14	41	TrialPrimaParte	abstract	fewtu	2	926	1
25	27	Female	Right	B	15/11/2016	16:16:14	42	TrialPrimaParte	snobbery	snotty	2	623	1
25	27	Female	Right	B	15/11/2016	16:16:14	43	TrialPrimaParte	graphic	blamp	2	1141	1
25	27	Female	Right	B	15/11/2016	16:16:14	44	TrialPrimaParte	perhaps	again	0	543	2
25	27	Female	Right	B	15/11/2016	16:16:14	45	TrialPrimaParte	creamy	cream	1	474	2
25	27	Female	Right	B	15/11/2016	16:16:14	46	TrialPrimaParte	idealism	splint	0	1100	1
25	27	Female	Right	B	15/11/2016	16:16:14	47	TrialPrimaParte	rumbling	ether	0	888	1
25	27	Female	Right	B	15/11/2016	16:16:14	48	TrialPrimaParte	fibrosis	shuar	2	531	1
25	27	Female	Right	B	15/11/2016	16:16:14	49	TrialPrimaParte	flicker	flick	1	616	2
25	27	Female	Right	B	15/11/2016	16:16:14	50	TrialPrimaParte	vicarage	erupt	0	805	2
25	27	Female	Right	B	15/11/2016	16:16:14	51	TrialPrimaParte	viewer	view	1	468	2
25	27	Female	Right	B	15/11/2016	16:16:14	52	TrialPrimaParte	absence	agsel	2	495	1
25	27	Female	Right	B	15/11/2016	16:16:14	53	TrialPrimaParte	adopted	adopt	1	533	2
25	27	Female	Right	B	15/11/2016	16:16:14	54	TrialPrimaParte	vivacious	vicis	2	628	1
25	27	Female	Right	B	15/11/2016	16:16:14	55	TrialPrimaParte	mimicry	quiet	0	745	2
25	27	Female	Right	B	15/11/2016	16:16:14	56	TrialPrimaParte	suburban	elect	0	1099	2
25	27	Female	Right	B	15/11/2016	16:16:14	57	TrialPrimaParte	freeze	free	1	530	2
25	27	Female	Right	B	15/11/2016	16:16:14	58	TrialPrimaParte	palpably	amen	0	454	2
25	27	Female	Right	B	15/11/2016	16:16:14	59	TrialPrimaParte	loyally	buzz	0	915	1
25	27	Female	Right	B	15/11/2016	16:16:14	60	TrialPrimaParte	ambush	amshy	2	711	1
25	27	Female	Right	B	15/11/2016	16:16:14	61	TrialPrimaParte	vertical	verks	2	596	1
25	27	Female	Right	B	15/11/2016	16:16:14	62	TrialPrimaParte	socialiser	flepity	2	542	1
25	27	Female	Right	B	15/11/2016	16:16:14	63	TrialPrimaParte	raffle	rafel	2	594	1
25	27	Female	Right	B	15/11/2016	16:16:14	64	TrialPrimaParte	shovel	shove	1	1088	1
25	27	Female	Right	B	15/11/2016	16:16:14	65	TrialPrimaParte	griffin	spoff	2	541	1
25	27	Female	Right	B	15/11/2016	16:16:14	66	TrialPrimaParte	analogy	anopy	2	563	1
