Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
5	23	Male	Right	A	08/11/2016	12:26:27	1	Prova	produce	prode	4	119652	2
5	23	Male	Right	A	08/11/2016	12:26:27	2	Prova	ricordo	rico	4	751	1
5	23	Male	Right	A	08/11/2016	12:26:27	3	Prova	ribelle	ribes	4	753	2
5	23	Male	Right	A	08/11/2016	12:26:27	4	Prova	prostata	prosta	4	896	1
5	23	Male	Right	A	08/11/2016	12:26:27	5	Prova	dedotto	potto	4	681	1
5	23	Male	Right	A	08/11/2016	12:26:27	6	Prova2	prelato	lato	4	824	2
5	23	Male	Right	A	08/11/2016	12:26:27	7	Prova2	ripiano	piano	4	471	2
5	23	Male	Right	A	08/11/2016	12:26:27	8	Prova2	prefitto	fitto	4	656	2
5	23	Male	Right	A	08/11/2016	12:26:27	9	Prova2	distratto	abbo	4	1086	1
5	23	Male	Right	A	08/11/2016	12:26:27	1	Warmup	rituale	pigiama	5	623	2
5	23	Male	Right	A	08/11/2016	12:26:27	2	Warmup	globale	glole	5	384	2
5	23	Male	Right	A	08/11/2016	12:26:27	3	Warmup	operaio	opera	5	397	2
5	23	Male	Right	A	08/11/2016	12:26:27	4	Warmup	privato	spugo	5	556	1
5	23	Male	Right	A	08/11/2016	12:26:27	5	Warmup	pugnal	pugn	5	571	1
5	23	Male	Right	A	08/11/2016	12:26:27	1	TrialPrimaParte	sgarro	gafo	2	479	1
5	23	Male	Right	A	08/11/2016	12:26:27	2	TrialPrimaParte	idilliaco	museo	0	428	2
5	23	Male	Right	A	08/11/2016	12:26:27	3	TrialPrimaParte	guanto	guano	1	667	1
5	23	Male	Right	A	08/11/2016	12:26:27	4	TrialPrimaParte	incognito	sollo	2	571	1
5	23	Male	Right	A	08/11/2016	12:26:27	5	TrialPrimaParte	scongiuro	corte	0	583	2
5	23	Male	Right	A	08/11/2016	12:26:27	6	TrialPrimaParte	ossequio	scampo	0	520	2
5	23	Male	Right	A	08/11/2016	12:26:27	7	TrialPrimaParte	salmonella	passero	0	477	2
5	23	Male	Right	A	08/11/2016	12:26:27	8	TrialPrimaParte	disincanto	disinti	2	715	1
