Subject	Age	Gender	Handedness	Rotation	Data	OraStart	TrialCount	TrialType	Prime	Target	Relatedness	rt	Resp
82	28	Female	Right	B	16/09/2017	15:56:40	1	Prova	produce	prode	4	449	2
82	28	Female	Right	B	16/09/2017	15:56:40	2	Prova	ricordo	rico	4	646	1
82	28	Female	Right	B	16/09/2017	15:56:40	3	Prova	ribelle	ribes	4	605	2
82	28	Female	Right	B	16/09/2017	15:56:40	4	Prova	prostata	prosta	4	504	1
82	28	Female	Right	B	16/09/2017	15:56:40	5	Prova	dedotto	potto	4	481	1
82	28	Female	Right	B	16/09/2017	15:56:40	6	Prova2	prelato	lato	4	634	2
82	28	Female	Right	B	16/09/2017	15:56:40	7	Prova2	ripiano	piano	4	485	2
82	28	Female	Right	B	16/09/2017	15:56:40	8	Prova2	prefitto	fitto	4	686	2
82	28	Female	Right	B	16/09/2017	15:56:40	9	Prova2	distratto	abbo	4	508	1
82	28	Female	Right	B	16/09/2017	15:56:40	1	Warmup	rituale	pigiama	5	493	2
82	28	Female	Right	B	16/09/2017	15:56:40	2	Warmup	globale	glole	5	511	1
82	28	Female	Right	B	16/09/2017	15:56:40	3	Warmup	operaio	opera	5	603	2
82	28	Female	Right	B	16/09/2017	15:56:40	4	Warmup	privato	spugo	5	701	1
82	28	Female	Right	B	16/09/2017	15:56:40	5	Warmup	pugnal	pugn	5	466	1
82	28	Female	Right	B	16/09/2017	15:56:40	1	TrialPrimaParte	gomitolo	gomito	1	518	2
82	28	Female	Right	B	16/09/2017	15:56:40	2	TrialPrimaParte	stalla	guano	0	812	2
82	28	Female	Right	B	16/09/2017	15:56:40	3	TrialPrimaParte	gettonato	gettone	1	523	2
82	28	Female	Right	B	16/09/2017	15:56:40	4	TrialPrimaParte	scampolo	scampo	1	506	2
82	28	Female	Right	B	16/09/2017	15:56:40	5	TrialPrimaParte	amaranto	aranto	2	732	1
82	28	Female	Right	B	16/09/2017	15:56:40	6	TrialPrimaParte	turbante	turme	2	640	1
82	28	Female	Right	B	16/09/2017	15:56:40	7	TrialPrimaParte	padrone	gara	0	564	2
82	28	Female	Right	B	16/09/2017	15:56:40	8	TrialPrimaParte	vigliacco	vilaco	2	655	1
82	28	Female	Right	B	16/09/2017	15:56:40	9	TrialPrimaParte	tramonto	trama	1	641	2
82	28	Female	Right	B	16/09/2017	15:56:40	10	TrialPrimaParte	bancario	banca	1	568	2
82	28	Female	Right	B	16/09/2017	15:56:40	11	TrialPrimaParte	ottone	teno	2	582	1
82	28	Female	Right	B	16/09/2017	15:56:40	12	TrialPrimaParte	lattice	tribu'	0	529	2
82	28	Female	Right	B	16/09/2017	15:56:40	13	TrialPrimaParte	bacillo	mafu	2	529	1
82	28	Female	Right	B	16/09/2017	15:56:40	14	TrialPrimaParte	rapido	sapi	2	599	1
82	28	Female	Right	B	16/09/2017	15:56:40	15	TrialPrimaParte	costanza	costa	1	589	1
82	28	Female	Right	B	16/09/2017	15:56:40	16	TrialPrimaParte	tisana	mimo	0	740	2
82	28	Female	Right	B	16/09/2017	15:56:40	17	TrialPrimaParte	scalogno	scalo	1	513	2
82	28	Female	Right	B	16/09/2017	15:56:40	18	TrialPrimaParte	ghiacciolo	ghiaccio	1	444	2
82	28	Female	Right	B	16/09/2017	15:56:40	19	TrialPrimaParte	formale	sale	0	461	2
82	28	Female	Right	B	16/09/2017	15:56:40	20	TrialPrimaParte	pittore	regia	0	604	2
82	28	Female	Right	B	16/09/2017	15:56:40	21	TrialPrimaParte	serpente	sepre	2	921	1
82	28	Female	Right	B	16/09/2017	15:56:40	22	TrialPrimaParte	realmente	reane	2	679	1
